model_id,csv_name,model_label,params,accuracy,pct_profit_mean,pct_profit_median,fpr,correct_arb_neg1,correct_arb_1,correct_arb,precision_neg1,precision_0,precision_1,recall_neg1,recall_0,recall_1,f1_neg1,f1_0,f1_1,pct_class_1,pct_class_neg1,pct_class_0
bitfinex_cbpro_etc_usd_lr_bl,bitfinex_cbpro_etc_usd,lr_bl,{},0.9463304510797802,0.61,-0.06,0.0034700027394758467,11,380,391,0.011235955056179777,0.9965299972605242,0.6375838926174496,0.4230769230769231,0.9486265646731572,0.8577878103837472,0.02189054726368159,0.9719884212870186,0.7314725697786333,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_bl,bitfinex_cbpro_etc_usd,rf_bl,{},0.9665630191251012,1.04,0.05,0.005429461504227859,2,342,344,0.00453514739229025,0.994570538495772,0.6042402826855123,0.07692307692307693,0.9713143254520168,0.7720090293453724,0.008565310492505356,0.9828048726856942,0.6778989098116946,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_100_feat,bitfinex_cbpro_etc_usd,rf_100_feat,{},0.9600034075904076,0.68,-0.07,0.011465757669662223,2,206,208,0.00333889816360601,0.9885342423303378,0.71280276816609,0.07692307692307693,0.9705319888734352,0.4650112866817156,0.0064,0.9794504024387573,0.5628415300546449,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_75_feat,bitfinex_cbpro_etc_usd,rf_75_feat,{},0.96694637304596,1.17,0.07,0.008619165487977368,1,271,272,0.002032520325203252,0.9913808345120226,0.7506925207756233,0.038461538461538464,0.9748348400556328,0.6117381489841986,0.0038610038610038615,0.9830382187938288,0.6741293532338308,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_50_feat,bitfinex_cbpro_etc_usd,rf_50_feat,{},0.933594581931252,0.3,-0.16,0.012631770265358052,6,182,188,0.004995836802664446,0.987368229734642,0.6791044776119403,0.2307692307692308,0.9444541029207232,0.4108352144469526,0.0097799511002445,0.9654345121734494,0.5119549929676512,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_25_feat,bitfinex_cbpro_etc_usd,rf_25_feat,{},0.9838991353239341,2.54,0.94,0.00991857241857242,0,240,240,0.0,0.9900814275814276,0.7741935483870968,0.0,0.9935239916550764,0.5417607223476298,0.0,0.9917997223186394,0.6374501992031872,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_auto_17_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 17, 'max_features': 'auto', 'n_estimators': 100}",0.9992332921582826,2.71,1.49,0.000781725006514375,22,429,451,1.0,0.9992182749934856,1.0,0.8461538461538461,1.0,0.9683972911963884,0.9166666666666666,0.9996089846635096,0.9839449541284404,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_auto_17_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 17, 'max_features': 'auto', 'n_estimators': 150}",0.999275887038378,2.7,1.48,0.0007383279044516829,22,430,452,1.0,0.9992616720955484,1.0,0.8461538461538461,1.0,0.9706546275395034,0.9166666666666666,0.9996306997154216,0.9851088201603664,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_50_17_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 17, 'max_features': 50, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_50_17_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 17, 'max_features': 50, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_55_17_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 17, 'max_features': 55, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_55_17_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 17, 'max_features': 55, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_60_17_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 17, 'max_features': 60, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_60_17_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 17, 'max_features': 60, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_65_17_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 17, 'max_features': 65, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_65_17_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 17, 'max_features': 65, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_70_17_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 17, 'max_features': 70, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_70_17_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 17, 'max_features': 70, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_75_17_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 17, 'max_features': 75, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_75_17_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 17, 'max_features': 75, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_auto_19_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 19, 'max_features': 'auto', 'n_estimators': 100}",0.9992332921582826,2.71,1.5,0.000781725006514375,22,429,451,1.0,0.9992182749934856,1.0,0.8461538461538461,1.0,0.9683972911963884,0.9166666666666666,0.9996089846635096,0.9839449541284404,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_auto_19_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 19, 'max_features': 'auto', 'n_estimators': 150}",0.9992332921582826,2.71,1.49,0.000781725006514375,22,429,451,1.0,0.9992182749934856,1.0,0.8461538461538461,1.0,0.9683972911963884,0.9166666666666666,0.9996089846635096,0.9839449541284404,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_50_19_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 19, 'max_features': 50, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_50_19_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 19, 'max_features': 50, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_55_19_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 19, 'max_features': 55, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_55_19_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 19, 'max_features': 55, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_60_19_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 19, 'max_features': 60, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_60_19_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 19, 'max_features': 60, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_65_19_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 19, 'max_features': 65, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_65_19_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 19, 'max_features': 65, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_70_19_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 19, 'max_features': 70, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_70_19_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 19, 'max_features': 70, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_75_19_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 19, 'max_features': 75, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_75_19_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 19, 'max_features': 75, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_auto_21_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 21, 'max_features': 'auto', 'n_estimators': 100}",0.9992332921582826,2.7,1.48,0.000781725006514375,22,429,451,1.0,0.9992182749934856,1.0,0.8461538461538461,1.0,0.9683972911963884,0.9166666666666666,0.9996089846635096,0.9839449541284404,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_auto_21_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 21, 'max_features': 'auto', 'n_estimators': 150}",0.999275887038378,2.7,1.48,0.0007383279044516829,22,430,452,1.0,0.9992616720955484,1.0,0.8461538461538461,1.0,0.9706546275395034,0.9166666666666666,0.9996306997154216,0.9851088201603664,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_50_21_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 21, 'max_features': 50, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_50_21_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 21, 'max_features': 50, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_55_21_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 21, 'max_features': 55, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_55_21_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 21, 'max_features': 55, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_60_21_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 21, 'max_features': 60, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_60_21_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 21, 'max_features': 60, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_65_21_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 21, 'max_features': 65, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_65_21_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 21, 'max_features': 65, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_70_21_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 21, 'max_features': 70, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_70_21_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 21, 'max_features': 70, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_75_21_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 21, 'max_features': 75, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_75_21_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 21, 'max_features': 75, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_auto_25_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 25, 'max_features': 'auto', 'n_estimators': 100}",0.9992332921582826,2.7,1.48,0.000781725006514375,23,428,451,1.0,0.9992182749934856,1.0,0.8846153846153846,1.0,0.9661399548532732,0.9387755102040816,0.9996089846635096,0.9827784156142364,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_auto_25_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 25, 'max_features': 'auto', 'n_estimators': 150}",0.9991906972781872,2.71,1.48,0.0008251183393407737,22,428,450,1.0,0.9991748816606592,1.0,0.8461538461538461,1.0,0.9661399548532732,0.9166666666666666,0.9995872705550126,0.9827784156142364,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_50_25_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 25, 'max_features': 50, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_50_25_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 25, 'max_features': 50, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_55_25_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 25, 'max_features': 55, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_55_25_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 25, 'max_features': 55, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_60_25_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 25, 'max_features': 60, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_60_25_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 25, 'max_features': 60, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_65_25_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 25, 'max_features': 65, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_65_25_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 25, 'max_features': 65, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_70_25_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 25, 'max_features': 70, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_70_25_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 25, 'max_features': 70, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_75_25_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 25, 'max_features': 75, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_75_25_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 25, 'max_features': 75, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_auto_30_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 30, 'max_features': 'auto', 'n_estimators': 100}",0.9992332921582826,2.7,1.48,0.000781725006514375,23,428,451,1.0,0.9992182749934856,1.0,0.8846153846153846,1.0,0.9661399548532732,0.9387755102040816,0.9996089846635096,0.9827784156142364,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_auto_30_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 30, 'max_features': 'auto', 'n_estimators': 150}",0.9991906972781872,2.71,1.48,0.0008251183393407737,22,428,450,1.0,0.9991748816606592,1.0,0.8461538461538461,1.0,0.9661399548532732,0.9166666666666666,0.9995872705550126,0.9827784156142364,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_50_30_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 30, 'max_features': 50, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_50_30_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 30, 'max_features': 50, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_55_30_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 30, 'max_features': 55, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_55_30_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 30, 'max_features': 55, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_60_30_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 30, 'max_features': 60, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_60_30_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 30, 'max_features': 60, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_65_30_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 30, 'max_features': 65, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_65_30_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 30, 'max_features': 65, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_70_30_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 30, 'max_features': 70, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_70_30_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 30, 'max_features': 70, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_75_30_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 30, 'max_features': 75, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_75_30_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 30, 'max_features': 75, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_auto_40_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 40, 'max_features': 'auto', 'n_estimators': 100}",0.9992332921582826,2.7,1.48,0.000781725006514375,23,428,451,1.0,0.9992182749934856,1.0,0.8846153846153846,1.0,0.9661399548532732,0.9387755102040816,0.9996089846635096,0.9827784156142364,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_auto_40_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 40, 'max_features': 'auto', 'n_estimators': 150}",0.9991906972781872,2.71,1.48,0.0008251183393407737,22,428,450,1.0,0.9991748816606592,1.0,0.8461538461538461,1.0,0.9661399548532732,0.9166666666666666,0.9995872705550126,0.9827784156142364,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_50_40_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 40, 'max_features': 50, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_50_40_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 40, 'max_features': 50, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_55_40_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 40, 'max_features': 55, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_55_40_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 40, 'max_features': 55, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_60_40_100,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 40, 'max_features': 60, 'n_estimators': 100}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
bitfinex_cbpro_etc_usd_rf_hyper_60_40_150,bitfinex_cbpro_etc_usd,rf_hyper,"{'max_depth': 40, 'max_features': 60, 'n_estimators': 150}",1.0,2.64,1.46,0.0,26,443,469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.36,0.57
