,closing_time,open,high,low,close,base_volume
0,1545843300,3754.05716,3754.05716,3754.05716,3754.05716,0.001
1,1545843600,3753.74779,3753.74779,3753.74779,3753.74779,0.02
2,1545843900,3744.61733,3744.61733,3744.61733,3744.61733,0.008
3,1545844200,3745.0,3748.04377,3744.11024,3748.04377,0.016
4,1545844800,3739.53365,3739.53365,3728.1267,3728.1267,0.005
5,1545856500,3786.96435,3786.96435,3786.96435,3786.96435,0.091
6,1545857700,3774.96531,3774.96531,3774.96531,3774.96531,0.103
7,1545861300,3203.03129,3203.03129,3203.03129,3203.03129,0.002
8,1545863100,3775.73929,3811.21141,3775.73929,3810.04388,0.004
9,1545915300,3735.90112,3735.90112,3735.90112,3735.90112,0.004
10,1545916200,3751.86215,3751.86215,3751.86215,3751.86215,0.004
11,1545916800,3743.99778,3752.42017,3743.99778,3752.42017,0.004
12,1545917100,3749.83812,3749.83812,3749.83812,3749.83812,0.003
13,1545917700,3767.20372,3771.25169,3767.20372,3771.25169,0.006
14,1545923400,3757.0,3757.0,3746.1365200000014,3752.1628200000014,0.041
15,1545923700,3756.64605,3757.0,3747.68453,3749.52953,0.045
16,1545924300,3717.28183,3717.28183,3715.61815,3715.61815,0.093
17,1545932700,3737.01244,3737.01244,3734.76429,3734.76429,0.012
18,1545935100,3749.97132,3749.97132,3749.97132,3749.97132,0.6659999999999999
19,1545937200,3726.0334,3726.0334,3726.0334,3726.0334,0.065
20,1545937500,3724.01556,3724.01556,3720.0,3720.0,0.09
21,1545937800,3714.2994,3714.2994,3630.76768,3630.76768,0.077
22,1545938100,3612.10291,3612.10291,3612.10291,3612.10291,0.259
23,1545938400,3597.11072,3607.10091,3591.34861,3607.10091,0.775
24,1545938700,3607.11356,3607.11356,3596.5918,3596.5918,0.465
25,1545939300,3582.3345700000004,3582.3345700000004,3582.3345700000004,3582.3345700000004,0.5
26,1545939600,3587.0864799999995,3602.70071,3587.0864799999995,3602.70071,0.185
27,1545943800,3576.4455299999995,3576.4455299999995,3569.64305,3572.13059,0.324
28,1545944100,3577.56623,3577.56623,3577.5662,3577.5662,0.598
29,1545945000,3574.2288,3574.2288,3574.2288,3574.2288,0.07400000000000001
30,1545946800,3584.12041,3584.12041,3584.12041,3584.12041,0.256
31,1545947100,3585.36681,3585.36681,3585.36681,3585.36681,0.059
32,1545947400,3587.8068,3587.8068,3587.8068,3587.8068,0.5
33,1545948000,3580.86376,3580.86376,3580.86376,3580.86376,0.34700000000000003
34,1545953700,3570.28546,3570.28546,3570.28543,3570.28543,0.057
35,1545958200,3616.28753,3616.28753,3616.28753,3616.28753,1.579
36,1545959400,3614.34933,3614.34933,3614.34933,3614.34933,0.196
37,1545960600,3613.5642,3613.56421,3611.1909200000014,3611.1909200000014,0.31
38,1545960900,3610.60024,3614.68813,3610.60024,3614.68813,1.167
39,1545962400,3595.51038,3595.51038,3595.11077,3595.11077,0.013
40,1545963900,3597.46277,3598.32911,3595.232920000001,3598.32911,0.018000000000000002
41,1545964200,3595.50486,3598.3483100000008,3595.50486,3595.74046,0.023
42,1545964500,3595.72879,3597.9585,3595.72879,3597.9585,0.022
43,1545964800,3597.39112,3598.89717,3596.87112,3597.9786700000004,0.017
44,1545969900,3593.91714,3593.91714,3593.41429,3593.41429,0.221
45,1545978900,3601.85814,3601.85814,3601.85814,3601.85814,0.342
46,1545982200,3635.40743,3647.07922,3618.73284,3618.73284,1.004
47,1545985500,3616.51972,3616.51972,3616.51972,3616.51972,0.019
48,1545987900,3625.09011,3638.90707,3625.09011,3638.90707,0.16699999999999998
49,1545990000,3624.16524,3624.16524,3624.16524,3624.16524,0.482
50,1545993000,3623.35423,3623.35423,3623.35423,3623.35423,0.051
51,1545997800,3622.0,3622.0,3622.0,3622.0,0.033
52,1545998100,3622.0,3637.68794,3622.0,3631.0915,0.348
53,1546001700,3613.09963,3613.09963,3613.09963,3613.09963,0.047
54,1546003500,3610.0,3610.0,3608.91395,3608.91395,0.129
55,1546005900,3619.99999,3619.99999,3619.99999,3619.99999,0.046
56,1546007400,3606.31623,3606.31623,3606.31623,3606.31623,0.016
57,1546011300,3676.0,3676.0,3676.0,3676.0,0.108
58,1546011600,3676.0,3837.09682,3676.0,3837.09682,0.546
59,1546011900,3821.48681,3834.11979,3515.70035,3797.68048,0.139
