,closing_time,open,high,low,close,base_volume
0,1545843000,1.0,1.0,1.0,1.0,0.3
1,1545845100,126.163461,126.163461,126.163461,126.163461,0.01
2,1545845400,125.52709,125.52709,125.52709,125.52709,0.35
3,1545848700,125.700415,125.700415,125.700415,125.700415,0.5
4,1545851400,129.650349,129.650349,129.650349,129.650349,0.33
5,1545862800,130.04519,130.04519,129.782698,129.782698,3.09
6,1545863100,130.04391,130.394145,129.978266,130.394145,0.58
7,1545863400,131.189309,131.189309,131.189309,131.189309,0.01
8,1545865500,130.700917,130.700917,130.700917,130.700917,0.01
9,1545870000,129.262172,129.31628700000002,129.262172,129.31628700000002,0.37
10,1545915000,124.210992,124.366318,124.210992,124.366318,0.45
11,1545915300,124.326132,124.326132,124.326132,124.326132,0.23
12,1545923400,124.572506,124.717,124.572506,124.717,3.45
13,1545923700,124.249077,124.249077,124.249077,124.249077,0.01
14,1545924300,122.523705,122.523705,122.523705,122.523705,0.39
15,1545924900,123.638473,123.638473,123.638473,123.638473,0.02
16,1545937500,119.313505,119.313505,119.313505,119.313505,4.84
17,1545937800,115.134772,115.134772,115.134772,115.134772,7.41
18,1545944100,114.596731,114.596731,114.596731,114.596731,1.78
19,1545947700,115.012891,115.012891,115.012891,115.012891,1.72
20,1545950700,115.012891,115.012891,115.012891,115.012891,1.0
21,1545952800,113.394551,113.394551,113.394551,113.394551,2.88
22,1545962400,113.343566,113.343566,113.139969,113.139969,9.08
23,1545963900,113.955597,113.955597,113.955597,113.955597,0.51
24,1545964500,114.013505,114.013505,113.999868,113.999868,0.5
25,1545979200,114.518312,114.518312,114.518312,114.518312,0.01
26,1545987900,118.279395,118.279395,118.279395,118.279395,2.78
27,1546012200,127.683726,127.683726,127.683726,127.683726,1.17
28,1546012800,127.683707,127.68371,127.683707,127.68371,2.32
29,1546015200,132.65008799999998,132.65008799999998,109.081016,109.081016,2.51
30,1546015800,117.495817,117.495817,117.495817,117.495817,1.84
31,1546016100,132.116199,132.320178,131.73227,131.787385,14.48
32,1546016400,131.787385,131.891906,131.787385,131.891906,6.62
33,1546016700,132.298792,132.355054,132.059401,132.064002,6.97
34,1546020000,132.707588,132.707588,132.707588,132.707588,0.26
35,1546020300,133.642403,133.642406,133.012899,133.01290600000002,1.75
36,1546020900,132.543021,133.011376,132.276691,132.444367,1.25
37,1546021200,132.444367,132.444367,132.441074,132.441074,1.25
38,1546024200,137.84682,137.84682,137.84682,137.84682,2.35
39,1546024500,137.389835,137.389835,137.389835,137.389835,11.5
40,1546027500,134.917176,134.917176,134.917176,134.917176,0.04
41,1546028100,134.01750900000002,134.01750900000002,134.01750900000002,134.01750900000002,0.3
42,1546032900,136.42451100000002,136.42451100000002,136.42451100000002,136.42451100000002,2.11
43,1546037700,133.868027,133.868027,133.868027,133.868027,5.0
44,1546042500,140.109503,140.109503,140.109503,140.109503,13.5
45,1546058400,136.103829,136.103829,136.103829,136.103829,13.5
46,1546061700,135.865469,135.865469,135.865469,135.865469,13.5
47,1546067700,136.599977,136.599977,136.599977,136.599977,11.5
48,1546076400,136.891281,136.891281,136.891281,136.891281,11.5
49,1546078200,136.89058799999998,136.89058799999998,136.89058799999998,136.89058799999998,11.5
50,1546078800,135.540555,135.540555,135.540555,135.540555,2.34
51,1546099800,133.656452,133.656452,133.656452,133.656452,6.73
52,1546114800,136.567957,136.567957,136.567957,136.567957,0.55
53,1546127100,146.377112,146.377112,146.295314,146.295314,9.28
54,1546127400,136.574258,136.574258,136.574258,136.574258,11.5
55,1546127700,134.765635,135.01704099999998,134.765635,135.01704099999998,0.16
56,1546128000,136.316057,136.316057,134.53186200000002,134.53186200000002,2.11
57,1546128600,135.81516299999998,136.345469,135.81516299999998,135.894671,10.04
58,1546128900,134.03063,134.322946,133.19263700000002,133.19263700000002,24.36
59,1546129200,133.19263700000002,133.19263700000002,130.766901,131.19556699999998,28.17
60,1546129500,131.212579,131.64643700000002,131.212579,131.64643700000002,2.73
61,1546129800,131.64643700000002,131.64643700000002,131.64643700000002,131.64643700000002,0.36
62,1546130100,132.453807,132.72698300000002,132.453807,132.72698300000002,0.76
63,1546130400,132.42928899999998,132.42928899999998,132.42928899999998,132.42928899999998,6.58
64,1546140000,132.892701,132.892701,132.892701,132.892701,7.09
65,1546152000,134.075446,134.075446,134.075446,134.075446,0.01
