,open,high,low,close,base_volume,nan_ohlcv,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr,closing_time
0,2.5,2.5,2.5,2.5,0.03,0.0,0.0,0.03,0.0,0.0,50.0,0.0,0.0,-10.869096758478115,1000.0,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,1.0,0.0,30.21599046307386,0.0,0.0,-0.6034252688172044,318.1658275289154,318.1658275289154,0.0,2.5,2.5,1.918994623655914,1.9526003360215052,4.0,4.0,0.0,2.5,-1.0,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,2.5,0.0,31.81658275289154,0.0,0.0,2016-07-26 23:25:00
1,2.5,2.5,2.5,2.5,0.01,0.0,0.0,0.04,0.0,0.0,50.0,0.0,0.0,0.00954497482586746,1000.0,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6034252688172044,318.1658275289154,318.1658275289154,0.0,2.5,2.5,1.918994623655914,1.9526003360215052,4.0,4.0,0.0,2.5,-1.0,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,2.5,0.0,0.0,0.0,0.0,2016-07-26 23:30:00
2,2.5,2.5,2.5,2.5,0.0,1.0,0.0,0.04,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6034252688172044,318.1658275289154,318.1658275289154,0.0,2.5,2.5,1.918994623655914,1.9526003360215052,4.0,4.0,0.0,2.5,2.5,-1.0,1.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,2.5,0.0,0.0,0.0,0.0,2016-07-26 23:35:00
3,2.5,2.5,2.5,2.5,0.0,1.0,0.0,0.04,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6034252688172044,318.1658275289154,318.1658275289154,0.0,2.5,2.5,1.918994623655914,1.9526003360215052,4.0,4.0,0.0,2.5,2.5,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,2.5,0.0,0.0,0.0,0.0,2016-07-26 23:40:00
4,2.5,2.5,2.5,2.5,0.0,1.0,0.0,0.04,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6034252688172044,318.1658275289154,318.1658275289154,0.0,2.5,2.5,1.918994623655914,1.9526003360215052,4.0,4.0,0.0,2.5,2.5,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,2.5,0.0,0.0,0.0,0.0,2016-07-26 23:45:00
5,2.5,2.5,2.5,2.5,0.0,1.0,0.0,0.04,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6034252688172044,318.1658275289154,318.1658275289154,0.0,2.5,2.5,1.918994623655914,1.9526003360215052,4.0,4.0,0.0,2.5,2.5,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,2.5,0.0,0.0,0.0,0.0,2016-07-26 23:50:00
6,2.5,2.5,2.5,2.5,0.0,1.0,0.0,0.04,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6034252688172044,318.1658275289154,318.1658275289154,0.0,2.5,2.5,1.918994623655914,1.9526003360215052,4.0,4.0,0.0,2.5,2.5,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,2.5,0.0,0.0,0.0,0.0,2016-07-26 23:55:00
7,2.5,2.5,2.5,2.5,0.0,1.0,0.0,0.04,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6034252688172044,318.1658275289154,318.1658275289154,0.0,2.5,2.5,1.918994623655914,1.9526003360215052,4.0,4.0,0.0,2.5,2.5,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,2.5,0.0,0.0,0.0,0.0,2016-07-27 00:00:00
8,2.5,2.5,2.5,2.5,0.0,1.0,0.0,0.04,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6034252688172044,318.1658275289154,318.1658275289154,0.0,2.5,2.5,1.918994623655914,1.9526003360215052,4.0,4.0,0.0,2.5,2.5,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,2.5,0.0,0.0,0.0,0.0,2016-07-27 00:05:00
9,2.5,2.5,2.5,2.5,0.0,1.0,0.0,0.04,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6034252688172044,318.1658275289153,318.1658275289153,0.0,2.5,2.5,1.918994623655914,1.9526003360215052,4.0,4.0,0.0,2.5,2.5,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,2.5,0.0,0.0,0.0,0.0,2016-07-27 00:10:00
