,open,high,low,close,base_volume,nan_ohlcv,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr,closing_time
0,0.00018999,0.00018999,0.00018999,0.00018999,1.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,47.20894667686562,1000.0,0.00018999,0.0,0.00018999,0.00018999,0.00018999,0.0,0.0,0.0,0.0,0.00018999,0.00018999,0.00018999,0.0,0.0,0.0,0.0,0.00018999,0.00018999,1.0,1.0,0.0,0.0,0.0,0.00018999,0.00018999,0.00018999,0.00018999,0.0,0.0,0.0,1.0,1.0,0.0,11.831547827438223,0.0,0.0,-2.102178343949042e-05,124.41264912068397,124.41264912068397,0.0,0.00018999,0.00018999,0.0001691651632165605,0.00016970691878980893,4.0,4.0,0.0,0.00018999,-1.0,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,0.00018999,0.0,12.441264912068405,0.0,0.0,2017-05-19 18:00:00
1,0.00018999,0.00018999,0.00018999,0.00018999,500.0,0.0,0.0,501.0,0.0,0.0,50.0,0.0,0.0,0.12441264912068398,1000.0,0.00018999,0.0,0.00018999,0.00018999,0.00018999,0.0,0.0,0.0,0.0,0.00018999,0.00018999,0.00018999,0.0,0.0,0.0,0.0,0.00018999,0.00018999,1.0,1.0,0.0,0.0,0.0,0.00018999,0.00018999,0.00018999,0.00018999,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.102178343949042e-05,124.41264912068397,124.41264912068397,0.0,0.00018999,0.00018999,0.0001691651632165605,0.00016970691878980893,4.0,4.0,0.0,0.00018999,-1.0,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,0.00018999,0.0,0.0,0.0,0.0,2017-05-19 18:05:00
2,0.00017989,0.00017989,0.00017905,0.00017905,10112.0366,0.0,-10112.0366,-9611.0366,-0.9527939063170667,-0.015803668629142856,50.0,-8.73889242054364e-08,-4.36944621027182e-08,-582.2710690246855,1000.0,0.00017983321695866003,0.0,0.00018634333333333332,0.00019665766424824109,0.00017602900241842556,11.070244081613971,0.14644660940672588,0.0,0.0,0.00018643666666666664,0.00018671666666666663,0.00018615666666666665,0.3003700988718141,-12.690476190476614,0.0,1.0,0.00017905,0.00018999,0.0,1.0,-8.727065527065747e-07,-1.7454131054131495e-07,-6.981652421652598e-07,0.00018634333333333332,0.00018634333333333332,0.00018830692307692307,0.00018917962962962964,0.0,0.0,0.0,1.0,1.0,0.0,-0.011246480077899813,5.0,-99.99999999999982,-1.7375116772823753e-05,102.83068097958832,117.21865974031876,-14.387978760730434,0.00018451999999999997,0.00018451999999999997,0.0001691651632165605,0.00016970691878980893,4.0,12.0,-8.0,0.00018999,-1.0,0.00018999,0.0,1.0,0.0,-100.0,50.0,0.0,0.0,-99.99999999999999,0.0,0.00017905,0.0,-5.7581977998842016,-5.930634275200752,-5.7581977998842016,2017-05-19 18:10:00
3,0.00019999,0.00019999,0.00018,0.00019982,5.0118,0.0,-10107.11004322161,-9606.0248,-0.9518802008118187,-0.01353113095555102,50.0,0.004197987748912566,0.00139930011999612,-581.6896946264727,1116.0011170064229,0.0001798395592229547,0.0,0.00018971249999999998,0.0002044095906985022,0.00017501540930149777,15.494066757332506,0.8438605710254639,0.0,0.0,0.00018814499999999997,0.00019335249999999997,0.0001829375,5.535624119694903,1.6209793566970756,1.0,0.0,0.00017905,0.00019982,1.0,0.0,1.1036046785334471e-07,-1.17560954862383e-07,2.2792142271572772e-07,0.00018971249999999998,0.00018971249999999998,0.00019007816568047337,0.00018996780521262003,0.0,0.0,0.0,1.0,1.0,0.0,-0.008171065247813322,9.842504921721197,77.51937984496114,-2.0744283439490415e-05,122.77032841890498,118.60657690996531,4.163751508939669,0.00018952,0.00018952,0.0001691651632165605,0.00016970691878980893,16.0,12.0,4.0,0.00017905,0.00017905,0.00018999,1.0,0.0,67.15473441108546,3.2162409381954338,50.0,99.18815663801341,49.594078319006705,-0.8118433619865965,0.0,0.00019982,0.0,11.60011170064228,10.975186486043143,5.17395652402759,2017-05-19 18:15:00
4,0.00019723,0.00019723,0.00019723,0.00019723,10.90471479,0.0,-10107.11004322161,-9616.92951479,-0.9509036246625028,-0.011602146992087461,50.0,0.0,0.00104947508999709,0.44003113274336825,1116.0011170064229,0.00017985740084806097,0.0,0.000191216,0.00020567185611439185,0.00017676014388560813,15.11992313864097,0.7080125850869752,0.0,0.0,0.00018996199999999995,0.00019412799999999995,0.00018579599999999998,4.386140385971919,1.3722995679308765,1.0,0.0,0.00017905,0.00019982,0.0,0.0,6.727023162366981e-07,4.049169935743322e-08,6.322106168792649e-07,0.000191216,0.000191216,0.00019117844788347748,0.00019050574556724078,0.0,0.0,0.0,1.0,1.0,0.0,0.0017229015476889343,12.302501111834541,113.93278154000497,-2.2247783439490425e-05,131.66845157250754,121.21895184247376,10.449499730033779,0.00018952,0.00018952,0.0001691651632165605,0.00016970691878980893,16.0,12.0,4.0,0.00017905,0.00017905,0.00018999,0.0,0.0,61.59950722219328,12.763201756032746,50.0,86.81948424068777,62.00254695956706,-13.180515759312227,0.0,0.00019723,0.0,-1.2961665498948949,-1.3046400889461296,3.8107268803621253,2017-05-19 18:20:00
5,0.00019723,0.00019723,0.00019723,0.00019723,0.0,1.0,-10107.11004322161,-9616.92951479,-0.9509036246625028,-0.009944697421789253,50.0,0.0,0.00104947508999709,-0.14134326546942177,1116.0011170064229,0.00017985740084806097,0.0,0.00019221833333333334,0.0002061552120688641,0.0001782814545978026,14.501092059062087,0.6797987469708657,0.0,0.0,0.0001911733333333333,0.000194645,0.00018770166666666664,3.6319570372436987,1.3722995679308703,1.0,0.0,0.00017905,0.00019982,0.0,0.0,1.1056174132180962e-06,2.535168421295658e-07,8.521005710885303e-07,0.00019221833333333334,0.00019221833333333334,0.00019210945590140402,0.00019100383848818592,0.0,0.0,0.0,1.0,1.0,0.0,0.01575606805141651,13.951292966027141,85.2451325357734,-2.3250116772823774e-05,137.6005336749093,123.94921548121302,13.65131819369627,0.00018952,0.00018952,0.0001691651632165605,0.00016970691878980893,16.0,12.0,4.0,0.00017946879999999998,0.00017946879999999998,0.00018999,0.0,0.0,61.59950722219328,16.343704845749475,50.0,86.81948424068777,90.94237503979632,-13.180515759312227,1.3216666666665154e-07,0.00019723,0.0,0.0,0.0,3.8107268803621253,2017-05-19 18:25:00
6,0.00019333,0.00019333,0.0001871,0.0001871,316.29139984,0.0,-10423.40144306161,-9933.22091463,-0.9523223925357842,-0.008981745201587819,50.0,-1.3817463902625244e-05,0.0008368165792171471,-16.245154795818102,1116.0011170064229,0.0001801267053507889,0.0,0.00019148714285714287,0.00020487817915241236,0.00017809610656187338,13.986355528067746,0.33619106242387403,0.0,0.0,0.0001908880952380952,0.00019475380952380951,0.00018702238095238093,4.050241353073987,0.010039418576006402,0.0,0.0,0.00017905,0.00019982,0.0,0.0,6.241051112722653e-07,3.2763449595810573e-07,2.9647061531415956e-07,0.00019148714285714287,0.00019148714285714287,0.0001913387703781111,0.00019071466526683883,0.0,0.0,0.0,1.0,1.0,0.0,0.021509108805253255,15.670356067890433,-26.50610025918186,-2.25189262966333e-05,133.27314896863447,125.28120597941609,7.991942989218387,0.00018952,0.00018952,0.0001691651632165605,0.00016970691878980893,16.0,12.0,4.0,0.00017987922399999998,0.00017987922399999998,0.00018999,0.0,0.0,44.79196102911374,7.268207451402868,50.0,38.443170964660965,70.69404648201215,-61.556829035339035,2.394285714285853e-07,0.0001871,0.0,-5.136135476347414,-5.272732713536676,-1.5211326911942713,2017-05-19 18:30:00
7,0.00017900000000000001,0.00019138,0.00017900000000000001,0.00019067,15986.57671274,0.0,3729.4968422073707,6053.35579811,0.13847919198339234,0.0004545153792792564,50.0,-3.891358426374288e-07,0.0006972822933738497,288.79000749430327,1116.0011170064229,0.00018421654740766963,0.0,0.000191385,0.0002039228227775001,0.0001788471772224999,13.102200044413193,0.47148627745468213,0.0,0.0,0.00019040416666666663,0.00019533416666666666,0.00018547416666666664,5.178458104470763,0.5269607843137262,0.0,0.0,0.00017905,0.00019982,0.0,0.0,5.245258990779582e-07,3.6701277658207624e-07,1.5751312249588197e-07,0.000191385,0.000191385,0.00019123588262763243,0.00019071135672855448,0.0,0.0,0.0,1.0,1.0,0.0,0.02509608623133625,17.65892567800002,-54.68947076333138,-2.241678343949043e-05,132.66863967557296,126.2046351914357,6.464004484137263,0.000189495,0.000189495,0.0001691651632165605,0.00016970691878980893,16.0,12.0,4.0,0.00019999,0.00017987922399999998,0.00019999,0.0,1.0,49.972547401933674,5.143539753731436,50.0,55.59790376369695,60.28685298968188,-44.40209623630305,2.058250000000044e-06,0.00019067,0.0,1.9080705505077455,1.8900951796307908,0.35791357439864946,2017-05-19 18:35:00
8,0.00018709,0.00018709,0.00018495,0.00018495,2909.09277209,0.0,820.4040701173708,3144.2630260200003,0.027492591886837545,-0.001987559768668463,50.0,6.105683589883915e-08,0.0005976792595827139,217.7639048487054,1082.5216688012688,0.000184357589819413,0.0,0.00019067,0.00020316359302469336,0.00017817640697530661,13.10493840110492,0.2710826665838038,0.0,0.0,0.00018987740740740737,0.00019449740740740742,0.00018525740740740738,4.866297747669571,-0.03326919993586346,0.0,1.0,0.00017905,0.00019982,0.0,0.0,-1.5765801633524585e-08,2.9045706093895614e-07,-3.062228625724807e-07,0.00019067,0.00019067,0.00019026882376184284,0.00019028458956347636,0.0,0.0,0.0,1.0,1.0,0.0,0.021151116999507145,19.184064512287716,-68.99660413971455,-2.170178343949042e-05,128.43707462414244,126.45268401729201,1.9843906068504253,0.000189495,0.000189495,0.0001691651632165605,0.00016970691878980893,16.0,12.0,4.0,0.00019957019999999998,0.00017987922399999998,0.00019957019999999998,0.0,0.0,43.008752943498244,-0.0022028744097597253,50.0,28.346831824678368,40.795968851012084,-71.65316817532164,1.6958888888889167e-06,0.00018495,0.0,-2.999947553364446,-3.0458666797889222,-2.6527711984841273,2017-05-19 18:40:00
9,0.00018428,0.00018428,0.00017751,0.00017751,609.36192733,0.0,211.04214278737084,2534.9010986900003,0.00693071364262079,-0.002351287335906568,50.0,-5.6938657378917965e-06,0.0005222576189176381,-111.78411356109802,1038.9749739330264,0.0001842657176213644,7.0139999999999976e-06,0.000189354,0.00020359575888013838,0.00017511224111986163,15.04246953340133,0.08418057419446623,0.0,0.0,0.0001888663333333333,0.00019370133333333333,0.0001840313333333333,5.120023155706259,-0.6743881420199866,0.0,1.0,0.00017751,0.00019982,0.0,1.0,-1.0323958714031085e-06,2.588647447054321e-08,-1.0582823458736517e-06,0.000189354,0.000189354,0.0001883059277984824,0.0001893383236698855,0.0,0.0,0.0,1.0,1.0,0.0,0.004650283266468155,20.658553226540707,-128.0452912316251,-2.0385783439490435e-05,120.64862762039054,126.0344594061483,-5.385831785757759,0.00018875,0.00018875,0.0001691651632165605,0.00016970691878980893,16.0,40.0,-24.0,0.00019915879599999997,0.00017987922399999998,0.00019915879599999997,0.0,0.0,35.98461670136403,-7.288785244282617,50.0,0.0,27.981578529458428,-100.0,-7.124999999999428e-07,0.00017751,0.0,-4.022708840227085,-4.1058572921750525,-6.568766777198798,2017-05-19 18:45:00
