,open,high,low,close,base_volume,nan_ohlcv,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr,closing_time
0,20000.0,20000.0,20000.0,20000.0,0.0005,0.0,0.0,0.0005,0.0,0.0,50.0,0.0,0.0,0.005795304990256607,1000.0,20000.0,0.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,20000.0,20000.0,1.0,1.0,0.0,0.0,0.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,1.0,1.0,0.0,773.4404658201131,0.0,0.0,-17922.617958224542,8627.502114587829,8627.502114587829,0.0,20000.0,20000.0,2159.9646762402085,2338.4942480417753,4.0,4.0,0.0,20000.0,-1.0,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,20000.0,0.0,862.750211458783,0.0,0.0,2016-10-29 07:40:00
1,20000.0,20000.0,20000.0,20000.0,0.0,1.0,0.0,0.0005,0.0,0.0,50.0,0.0,0.0,0.0043137510572939155,1000.0,20000.0,0.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,20000.0,20000.0,1.0,1.0,0.0,0.0,0.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-17922.617958224542,8627.502114587829,8627.502114587829,0.0,20000.0,20000.0,2159.9646762402085,2338.4942480417753,4.0,4.0,0.0,20000.0,-1.0,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,20000.0,0.0,0.0,0.0,0.0,2016-10-29 07:45:00
2,20000.0,20000.0,20000.0,20000.0,0.0,1.0,0.0,0.0005,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,20000.0,0.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,20000.0,20000.0,1.0,1.0,0.0,0.0,0.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-17922.617958224542,8627.502114587829,8627.502114587829,0.0,20000.0,20000.0,2159.9646762402085,2338.4942480417753,4.0,4.0,0.0,20000.0,20000.0,-1.0,1.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,20000.0,0.0,0.0,0.0,0.0,2016-10-29 07:50:00
3,19000.0,19000.0,19000.0,19000.0,0.0001,0.0,0.0,0.0004,0.0,-0.014285714285714285,50.0,-0.0,0.0,-5e-06,1000.0,19833.333333333332,0.0,19750.0,20616.02540378444,18883.97459621556,8.769877506677862,0.06698729810778077,0.0,0.0,19750.0,19750.0,19750.0,0.0,0.0,0.0,1.0,19000.0,20000.0,0.0,1.0,-79.77207977208309,-15.954415954416618,-63.81766381766647,19750.0,19750.0,19846.153846153844,19925.925925925927,0.0,0.0,0.0,1.0,1.0,0.0,-0.009765625,0.0,-133.33333333333334,-17672.617958224542,8507.158338155483,8597.416170479743,-90.25783232425965,19500.0,19500.0,2159.9646762402085,2338.4942480417753,4.0,16.0,-12.0,20000.0,20000.0,20000.0,0.0,1.0,0.0,-100.0,50.0,0.0,0.0,-100.0,0.0,19000.0,0.0,-5.000000000000004,-5.129329438755015,-5.000000000000004,2016-10-29 07:55:00
4,19000.0,19000.0,19000.0,19000.0,0.0,1.0,0.0,0.0004,0.0,-0.012244897959183675,50.0,-0.0,0.0,-5e-06,1000.0,19833.333333333332,0.0,19600.0,20579.795897113272,18620.204102886728,9.997917317482369,0.193813782152103,0.0,0.0,19600.0,19600.0,19600.0,0.0,0.0,0.0,1.0,19000.0,20000.0,0.0,1.0,-141.362488940842,-41.0360305517017,-100.32645838914031,19600.0,19600.0,19715.976331360944,19857.338820301786,0.0,0.0,0.0,1.0,1.0,0.0,-0.025637269264576622,0.0,-83.33333333333334,-17522.617958224542,8434.952072296073,8564.923350843008,-129.97127854693463,19500.0,19500.0,2159.9646762402085,2338.4942480417753,4.0,16.0,-12.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,-100.0,50.0,0.0,0.0,-100.0,0.0,19000.0,0.0,0.0,0.0,-5.000000000000004,2016-10-29 08:00:00
5,19000.0,19000.0,19000.0,19000.0,0.0,1.0,0.0,0.0004,0.0,-0.010495626822157437,50.0,-0.0,0.0,0.0,1000.0,19833.333333333332,0.0,19500.0,20500.0,18500.0,10.256410256410255,0.25,0.0,0.0,19500.0,19500.0,19500.0,0.0,0.0,0.0,1.0,19000.0,20000.0,0.0,1.0,-188.00611448398922,-70.4300473381592,-117.57606714583002,19500.0,19500.0,19605.826126536183,19793.832241020173,0.0,0.0,0.0,1.0,1.0,0.0,-0.044876726380188296,0.0,-66.66666666666667,-17422.617958224542,8386.814561723135,8535.238552656363,-148.4239909332282,19500.0,19500.0,2159.9646762402085,2338.4942480417753,4.0,16.0,-12.0,19980.0,20000.0,19980.0,0.0,0.0,0.0,-100.0,50.0,0.0,0.0,-100.0,-100.0,19000.0,0.0,0.0,0.0,-5.000000000000004,2016-10-29 08:05:00
6,19000.0,19000.0,19000.0,19000.0,0.0,1.0,0.0,0.0004,0.0,-0.008996251561849232,50.0,-0.0,0.0,0.0,1000.0,19833.333333333332,0.0,19428.571428571428,20418.314747182216,18438.82810996064,10.18853416216988,0.28349364905389113,0.0,0.0,19428.571428571428,19428.571428571428,19428.571428571428,0.0,0.0,0.0,1.0,19000.0,20000.0,0.0,1.0,-222.40774572738155,-100.82558701600368,-121.58215871137787,19428.571428571428,19428.571428571428,19512.622107069077,19735.02985279646,0.0,0.0,0.0,1.0,1.0,0.0,-0.06547460883216204,0.0,-58.333333333333215,-17351.18938679597,8352.430625599607,8509.123134505398,-156.69250890579133,19500.0,19500.0,2159.9646762402085,2338.4942480417753,4.0,16.0,-12.0,19960.4,20000.0,19960.4,0.0,0.0,0.0,-100.0,50.0,0.0,0.0,-100.0,-228.57142857142753,19000.0,0.0,0.0,0.0,-5.000000000000004,2016-10-29 08:10:00
7,19000.0,19000.0,19000.0,19000.0,0.0,1.0,0.0,0.0004,0.0,-0.007711072767299342,50.0,-0.0,0.0,0.0,1000.0,19833.333333333332,0.0,19375.0,20343.245836551854,18406.754163448146,9.994795732148171,0.30635083268962915,0.0,0.0,19375.0,19375.0,19375.0,0.0,0.0,0.0,1.0,19000.0,20000.0,0.0,1.0,-246.8260295137734,-130.02567551555762,-116.80035399821577,19375.0,19375.0,19433.757167519987,19680.58319703376,0.0,0.0,0.0,1.0,1.0,0.0,-0.08599172683898852,0.0,-53.333333333333336,-17297.617958224542,8326.642673506962,8486.313076880593,-159.67040337363142,19500.0,19500.0,2159.9646762402085,2338.4942480417753,4.0,16.0,-12.0,19941.192000000003,20000.0,19941.192000000003,0.0,0.0,0.0,-100.0,50.0,0.0,0.0,-100.0,-375.0,19000.0,0.0,0.0,0.0,-5.000000000000004,2016-10-29 08:15:00
8,19000.0,19000.0,19000.0,19000.0,0.0,1.0,0.0,0.0004,0.0,-0.006609490943399437,50.0,-0.0,0.0,0.0,1000.0,19833.333333333332,0.0,19333.333333333332,20276.142374915395,18390.52429175127,9.753196981883406,0.3232233047033636,0.0,0.0,19333.333333333332,19333.333333333332,19333.333333333332,0.0,0.0,0.0,1.0,19000.0,20000.0,0.0,1.0,-263.1443312892807,-156.64940667030226,-106.49492461897842,19333.333333333332,19333.333333333332,19367.025295593834,19630.169626883115,0.0,0.0,0.0,1.0,1.0,0.0,-0.105430526908465,0.0,-49.999999999999865,-17255.951291557874,8306.585377434905,8466.34333249774,-159.7579550628343,19500.0,19500.0,2159.9646762402085,2338.4942480417753,4.0,16.0,-12.0,19922.36816,20000.0,19922.36816,0.0,0.0,0.0,-100.0,50.0,0.0,0.0,-100.0,-333.3333333333321,19000.0,0.0,0.0,0.0,-5.000000000000004,2016-10-29 08:20:00
9,19000.0,19000.0,19000.0,19000.0,0.0,1.0,0.0,0.0004,0.0,-0.0056652779514852316,50.0,-0.0,0.0,0.0,1000.0,19833.333333333332,100.0,19300.0,20216.515138991166,18383.484861008834,9.497566207162343,0.3363365823230054,0.0,0.0,19300.0,19300.0,19300.0,0.0,0.0,0.0,1.0,19000.0,20000.0,0.0,1.0,-272.93052975967294,-179.9056312881764,-93.02489847149653,19300.0,19300.0,19310.559865502473,19583.490395262146,0.0,0.0,0.0,1.0,1.0,0.0,-0.12313210021525957,0.0,-47.61904761904762,-17222.617958224542,8290.53954057726,8428.903046496565,-138.36350591930568,19500.0,19500.0,2159.9646762402085,2338.4942480417753,4.0,16.0,-12.0,19903.9207968,20000.0,19903.9207968,0.0,0.0,0.0,-100.0,50.0,0.0,0.0,-100.0,-300.0,19000.0,0.0,0.0,0.0,-5.000000000000004,2016-10-29 08:25:00
