,open,high,low,close,base_volume,nan_ohlcv,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr,closing_time
0,226.4,226.7,226.4,226.7,30.1,0.0,30.1,30.1,1.0,0.0,50.0,0.0,0.0,0.6177851089672659,1000.0,226.6,0.0,226.7,226.7,226.7,0.0,0.0,0.0,0.0,226.6,226.89999999999998,226.30000000000004,0.26478375992936337,0.6666666666666509,0.0,0.0,226.7,226.7,1.0,1.0,0.0,0.0,0.0,226.7,226.7,226.7,226.7,0.0,0.0,0.0,1.0,1.0,0.0,2.000299118557841,1.0,0.0,-4.657674418604643,20.976516105247022,20.976516105247022,0.0,226.55,226.55,222.04139534883723,222.18523255813952,4.0,4.0,0.0,226.7,-1.0,-1.0,0.0,0.0,100.0,0.0,50.0,100.0,100.0,-0.0,0.0,226.7,0.0,2.097651610524709,0.0,0.0,2019-10-14 10:30:00
1,226.7,226.8,226.7,226.7,70.74683914,0.0,-40.646839140000004,100.84683914000001,-0.4030551625279229,0.0,50.0,28269.814232162502,28269.814232162502,0.6313931347679355,1000.0,226.69353701083517,0.0,226.7,226.7,226.7,0.0,0.0,0.0,0.0,226.66666666666669,226.86666666666667,226.46666666666667,0.17647058823529663,0.5833333333332918,0.0,0.0,226.7,226.7,1.0,1.0,0.0,0.0,0.0,226.7,226.7,226.7,226.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.8904109589041256,66.66666666665245,-4.657674418604643,20.976516105247022,20.976516105247022,0.0,226.60000000000002,226.60000000000002,222.04139534883723,222.18523255813952,4.0,4.0,0.0,226.7,-1.0,-1.0,0.0,0.0,100.0,0.0,50.0,74.99999999999467,87.49999999999733,-25.00000000000533,0.0,226.7,0.0,0.0,0.0,0.0,2019-10-14 10:35:00
2,226.5,226.6,226.5,226.6,0.07316413,0.0,-40.57367501,100.77367501000002,-0.4020379874686463,-0.0010452018571427977,50.0,-27335799.660296857,-13653764.923032347,-3.227354653727209e-05,999.5588883987649,226.69344503344664,0.0,226.66666666666666,226.76094757082487,226.57238576250845,0.08318903308077431,0.1464466094067634,0.0,0.0,226.63333333333335,226.79999999999998,226.46666666666667,0.1470804530077869,0.4,0.0,0.0,226.6,226.7,0.0,1.0,-0.00797720797720558,-0.001595441595441116,-0.006381766381764464,226.66666666666666,226.66666666666666,226.68461538461537,226.69259259259258,0.0,0.0,0.0,1.0,1.0,0.0,-8.615460962124777e-05,2.7070298700789217,-66.66666666665719,-4.624341085271311,20.826394576632822,20.926475595708954,-0.1000810190761321,226.60000000000002,226.60000000000002,222.04139534883723,222.18523255813952,4.0,12.0,-8.0,226.7,-1.0,226.7,0.0,1.0,0.0,-100.0,50.0,49.99999999999645,74.99999999999703,-50.00000000000355,0.0,226.6,0.0,-0.04411116012350558,-0.04412089195771074,-0.04411116012350558,2019-10-14 10:40:00
3,226.5,226.5,226.5,226.5,0.2,0.0,-40.57367501,100.57367501000002,-0.4012428174242087,-0.003753030163265093,50.0,-0.0,-9102509.948688231,-0.00012053479984706409,999.5588883987649,226.6930624285669,0.0,226.625,226.79083123951776,226.45916876048224,0.14634858424071262,0.123110819277767,0.0,0.0,226.60000000000002,226.725,226.475,0.11032656663724624,0.10000000000002274,0.0,0.0,226.5,226.7,0.0,1.0,-0.02211345687126709,-0.005699044650606311,-0.016414412220660778,226.625,226.625,226.65621301775147,226.67832647462274,0.0,0.0,0.0,1.0,1.0,0.0,-0.00031231072893144103,3.4090003134286837,-100.0000000000071,-4.582674418604654,20.638742665865067,20.854542363247983,-0.21579969738291638,226.60000000000002,226.60000000000002,222.04139534883723,222.18523255813952,4.0,16.0,-12.0,226.8,-1.0,226.8,0.0,0.0,0.0,-100.0,50.0,24.999999999998224,49.99999999999644,-75.00000000000178,0.0,226.5,0.0,-0.044130626654892424,-0.044140367081713094,-0.08822232024702226,2019-10-14 10:45:00
4,226.5,226.5,226.5,226.5,0.0,1.0,-40.57367501,100.57367501000002,-0.4012428174242087,-0.0032168829970843655,50.0,-0.0,-9102509.948688231,-8.8261253309792e-05,999.5588883987649,226.6930624285669,0.0,226.6,226.77888543819998,226.4211145618,0.15788652974402828,0.2204915028125435,0.0,0.0,226.58,226.68,226.48000000000002,0.08826904404624795,0.09999999999991474,0.0,0.0,226.5,226.7,0.0,1.0,-0.032936860342459795,-0.011146607788977008,-0.021790252553482787,226.6,226.6,226.6321802457897,226.66511710613216,0.0,0.0,0.0,1.0,1.0,0.0,-0.0006219310663477444,4.024551069368215,-76.92307692308952,-4.557674418604648,20.52615151940442,20.78886419447927,-0.26271267507485163,226.60000000000002,226.60000000000002,222.04139534883723,222.18523255813952,4.0,16.0,-12.0,226.794,-1.0,226.794,0.0,0.0,0.0,-100.0,50.0,24.999999999998224,33.33333333333096,-75.00000000000178,0.0,226.5,0.0,0.0,0.0,-0.08822232024702226,2019-10-14 10:50:00
5,226.5,226.5,226.5,226.5,0.0,1.0,-40.57367501,100.57367501000002,-0.4012428174242087,-0.002757328283215171,50.0,-0.0,-9102509.948688231,0.0,999.5588883987649,226.6930624285669,0.0,226.58333333333334,226.7628388269045,226.4038278397622,0.15844545221433426,0.26788082727866663,0.0,0.0,226.5666666666667,226.65,226.48333333333335,0.07356186552890563,0.09999999999991474,0.0,0.0,226.5,226.7,0.0,1.0,-0.04104138602110652,-0.01712556343540291,-0.023915822585703607,226.58333333333334,226.58333333333334,226.6118448233605,226.65288620938162,0.0,0.0,0.0,1.0,1.0,0.0,-0.0009729512419898108,4.572627992445143,-66.66666666668561,-4.541007751937997,20.45109075509732,20.732568621248944,-0.28147786615162573,226.60000000000002,226.60000000000002,222.04139534883723,222.18523255813952,4.0,16.0,-12.0,226.78812000000002,-1.0,226.78812000000002,0.0,0.0,0.0,-100.0,50.0,24.999999999998224,24.99999999999822,-75.00000000000178,0.0016666666666935726,226.5,0.0,0.0,0.0,-0.08822232024702226,2019-10-14 10:55:00
6,226.6,226.6,226.6,226.6,81.22326733,0.0,-40.57367501,181.79694234000002,-0.22251259877314059,1.1579689661857493,50.0,0.0,-6826882.461516174,0.035860162176598404,999.5588883987649,226.65160855703658,0.0,226.58571428571426,226.75231291128125,226.41911566014727,0.14705130558841623,0.5428746462856903,0.0,0.0,226.57142857142858,226.64285714285714,226.5,0.06305170239596289,0.6999999999999801,0.0,0.0,226.5,226.7,0.0,0.0,-0.038946169546903775,-0.021489684657703085,-0.01745648488920069,226.58571428571426,226.58571428571426,226.6100225428435,226.6489687123904,0.0,0.0,0.0,1.0,1.0,0.0,-0.0012485726109369983,5.066562134559532,30.434782608677228,-4.5433887043189145,20.461813721426903,20.693889349845794,-0.2320756284188903,226.60000000000002,226.60000000000002,222.04139534883723,222.18523255813952,4.0,16.0,-12.0,226.7823576,-1.0,226.7823576,0.0,0.0,39.306287409832706,-71.31409006661758,50.0,49.99999999999645,33.33333333333096,-50.00000000000355,-0.034285714285715585,226.6,0.0,0.04415011037526284,0.044140367081713094,-0.04411116012350558,2019-10-14 11:00:00
7,226.6,226.6,226.6,226.6,0.0,1.0,-40.57367501,181.79694234000002,-0.22251259877314059,0.9925448281592137,50.0,0.0,-6826882.461516174,0.035860162176598404,999.5588883987649,226.65160855703658,0.0,226.58749999999998,226.74362494995992,226.43137505004003,0.13780543936443584,0.5400320384513301,0.0,0.0,226.575,226.6375,226.5125,0.055169369965794995,0.7000000000000455,0.0,0.0,226.5,226.7,0.0,0.0,-0.036860787186213884,-0.024563905163405245,-0.012296882022808639,226.58749999999998,226.58749999999998,226.60848061317526,226.64534140036147,0.0,0.0,0.0,1.0,1.0,0.0,-0.001459404069431687,5.516088948439661,28.57142857143669,-4.545174418604631,20.469855946174093,20.66588517438683,-0.19602922821273694,226.60000000000002,226.60000000000002,222.04139534883723,222.18523255813952,4.0,16.0,-12.0,226.77671044800002,-1.0,226.77671044800002,0.0,0.0,39.306287409832706,-57.07900745265643,50.0,49.99999999999645,41.666666666663694,-50.00000000000355,-0.028750000000002274,226.6,0.0,0.0,0.0,-0.04411116012350558,2019-10-14 11:05:00
8,226.5,226.5,226.5,226.5,9.32,0.0,-40.57367501,172.47694234000002,-0.21169249007900423,0.7176098527079051,50.0,-0.0,-5461505.969212939,-0.004112974404236307,999.5588883987649,226.64423629553258,0.0,226.57777777777775,226.73491261804142,226.4206429375141,0.13870278171567213,0.2525126265847648,0.0,0.0,226.56666666666666,226.6222222222222,226.5111111111111,0.04904124368594127,-0.09999999999982094,0.0,1.0,226.5,226.7,0.0,1.0,-0.0427840826336876,-0.028207940657461718,-0.014576141976225886,226.57777777777775,226.57777777777775,226.59179128807136,226.63457537070505,0.0,0.0,0.0,1.0,1.0,0.0,-0.0017010826881972943,5.928534679264555,-74.999999999996,-4.535452196382408,20.426070500328283,20.639239099491434,-0.21316859916315067,226.60000000000002,226.60000000000002,222.04139534883723,222.18523255813952,4.0,16.0,-12.0,226.77117623904002,-1.0,226.77117623904002,0.0,0.0,26.99867437393101,-53.60575875174991,50.0,24.999999999998224,41.666666666663694,-75.00000000000178,-0.02111111111111086,226.5,0.0,-0.044130626654892424,-0.044140367081713094,-0.08822232024702226,2019-10-14 11:10:00
9,226.5,226.5,226.5,226.5,0.0,1.0,-40.57367501,172.47694234000002,-0.21169249007900423,0.6150941594639188,50.0,-0.0,-5461505.969212939,-0.004112974404236307,999.5588883987649,226.64423629553258,0.08999999999999772,226.57,226.7262049935181,226.41379500648188,0.1378867400963203,0.27593546011743003,0.0,0.0,226.56,226.60999999999999,226.51,0.044138418079093536,-0.09999999999991474,0.0,1.0,226.5,226.7,0.0,1.0,-0.04693727328191244,-0.031953807182351864,-0.014983466099560576,226.57,226.57,226.57766955144498,226.6246068247269,0.0,0.0,0.0,1.0,1.0,0.0,-0.0019497263358885571,6.309550722045306,-66.66666666666667,-4.527674418604647,20.39104214365164,20.57418643709195,-0.1831442934403107,226.625,226.60000000000002,222.04139534883723,222.18523255813952,4.0,16.0,-12.0,226.7657527142592,-1.0,226.7657527142592,0.0,0.0,26.99867437393101,-51.65503440438337,50.0,24.999999999998224,33.333333333330955,-75.00000000000178,-0.01500000000001478,226.5,0.0,0.0,0.0,-0.08822232024702226,2019-10-14 11:15:00
