,open,high,low,close,base_volume,nan_ohlcv,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr,closing_time
0,100000.0,100000.0,100000.0,100000.0,0.001,0.0,0.0,0.001,0.0,0.0,50.0,0.0,0.0,0.12745512696897798,1000.0,100000.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,1.0,1.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,1.0,1.0,0.0,2265.0690915427126,0.0,0.0,-98515.82128440368,66377.33060659129,66377.33060659129,0.0,100000.0,100000.0,2561.963584534731,4814.2919331585845,4.0,4.0,0.0,100000.0,-1.0,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,100000.0,0.0,6637.73306065913,0.0,0.0,2018-11-13 10:45:00
1,100000.0,100000.0,100000.0,100000.0,0.0,1.0,0.0,0.001,0.0,0.0,50.0,0.0,0.0,0.0663773306065913,1000.0,100000.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,1.0,1.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-98515.82128440368,66377.33060659129,66377.33060659129,0.0,100000.0,100000.0,2561.963584534731,4814.2919331585845,4.0,4.0,0.0,100000.0,-1.0,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,100000.0,0.0,0.0,0.0,0.0,2018-11-13 10:50:00
2,100000.0,100000.0,100000.0,100000.0,0.0,1.0,0.0,0.001,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,100000.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,1.0,1.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-98515.82128440368,66377.33060659129,66377.33060659129,0.0,100000.0,100000.0,2561.963584534731,4814.2919331585845,4.0,4.0,0.0,100000.0,100000.0,-1.0,1.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,100000.0,0.0,0.0,0.0,0.0,2018-11-13 10:55:00
3,100000.0,100000.0,100000.0,100000.0,0.0,1.0,0.0,0.001,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,100000.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,1.0,1.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-98515.82128440368,66377.33060659129,66377.33060659129,0.0,100000.0,100000.0,2561.963584534731,4814.2919331585845,4.0,4.0,0.0,100000.0,100000.0,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,100000.0,0.0,0.0,0.0,0.0,2018-11-13 11:00:00
4,100000.0,100000.0,100000.0,100000.0,0.0,1.0,0.0,0.001,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,100000.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,1.0,1.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-98515.82128440368,66377.33060659129,66377.33060659129,0.0,100000.0,100000.0,2561.963584534731,4814.2919331585845,4.0,4.0,0.0,100000.0,100000.0,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,100000.0,0.0,0.0,0.0,0.0,2018-11-13 11:05:00
5,100000.0,100000.0,100000.0,100000.0,0.0,1.0,0.0,0.001,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,100000.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,1.0,1.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-98515.82128440368,66377.33060659129,66377.33060659129,0.0,100000.0,100000.0,2561.963584534731,4814.2919331585845,4.0,4.0,0.0,100000.0,100000.0,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,100000.0,0.0,0.0,0.0,0.0,2018-11-13 11:10:00
6,100000.0,100000.0,100000.0,100000.0,0.0,1.0,0.0,0.001,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,100000.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,1.0,1.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-98515.82128440368,66377.33060659129,66377.33060659129,0.0,100000.0,100000.0,2561.963584534731,4814.2919331585845,4.0,4.0,0.0,100000.0,100000.0,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,100000.0,0.0,0.0,0.0,0.0,2018-11-13 11:15:00
7,100000.0,100000.0,100000.0,100000.0,0.0,1.0,0.0,0.001,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,100000.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,1.0,1.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-98515.82128440368,66377.33060659129,66377.33060659129,0.0,100000.0,100000.0,2561.963584534731,4814.2919331585845,4.0,4.0,0.0,100000.0,100000.0,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,100000.0,0.0,0.0,0.0,0.0,2018-11-13 11:20:00
8,100000.0,100000.0,100000.0,100000.0,0.0,1.0,0.0,0.001,0.0,0.0,50.0,0.0,0.0,0.0,1000.0,100000.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,1.0,1.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-98515.82128440368,66377.33060659129,66377.33060659129,0.0,100000.0,100000.0,2561.963584534731,4814.2919331585845,4.0,4.0,0.0,100000.0,100000.0,-1.0,0.0,0.0,100.0,0.0,50.0,50.0,50.0,-50.0,0.0,100000.0,0.0,0.0,0.0,0.0,2018-11-13 11:25:00
9,449.49,449.49,449.49,449.49,0.002,0.0,0.0,-0.001,0.0,-28.443002857142858,50.0,-0.0,0.0,-0.0019910101999999997,1000.0,33632.99333333333,9955.051,90044.949,149775.255,30314.64299999999,132.66775463441044,-0.24999999999999986,0.0,1.0,90044.949,90044.949,90044.949,0.0,0.0,0.0,1.0,449.49,100000.0,0.0,1.0,-7941.351225071237,-1588.2702450142476,-6353.08098005699,90044.949,90044.949,84684.53692307691,92625.88814814815,0.0,0.0,0.0,1.0,1.0,0.0,-0.19443458984374593,0.0,-333.3333333333332,-88560.77028440367,59669.882982266514,65632.05864833298,-5962.175666066469,50224.745,50224.745,2561.963584534731,4814.2919331585845,4.0,40.0,-36.0,100000.0,100000.0,100000.0,0.0,1.0,0.0,-100.0,50.0,0.0,0.0,-100.0,-9955.050999999992,449.49,0.0,-99.55051,-540.4811858247066,-99.55051,2018-11-13 11:30:00
